Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","705","Slovenia","5510","Production","01344.02","Cherries","2021","2021","t","180","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","01344.02","Cherries","2022","2022","t","1700","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","01344.01","Sour cherries","1992","1992","t","727","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","01344.01","Sour cherries","1993","1993","t","948","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","01344.01","Sour cherries","1994","1994","t","1052","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","01344.01","Sour cherries","1995","1995","t","926","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","01344.01","Sour cherries","1996","1996","t","562","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","01344.01","Sour cherries","1997","1997","t","467","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","01344.01","Sour cherries","1998","1998","t","595","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","01344.01","Sour cherries","1999","1999","t","511","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","01344.01","Sour cherries","2000","2000","t","534","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","01344.01","Sour cherries","2001","2001","t","352","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","01344.01","Sour cherries","2002","2002","t","284","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","01344.01","Sour cherries","2003","2003","t","472","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","01344.01","Sour cherries","2004","2004","t","183","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","01344.01","Sour cherries","2005","2005","t","183","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","01344.01","Sour cherries","2006","2006","t","221","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","01344.01","Sour cherries","2007","2007","t","139","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","01344.01","Sour cherries","2008","2008","t","25","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","01344.01","Sour cherries","2009","2009","t","125","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","01344.01","Sour cherries","2010","2010","t","79","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","01344.01","Sour cherries","2011","2011","t","78","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","01344.01","Sour cherries","2012","2012","t","65","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","01344.01","Sour cherries","2013","2013","t","47","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","01344.01","Sour cherries","2014","2014","t","65","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","01344.01","Sour cherries","2015","2015","t","41","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","01344.01","Sour cherries","2016","2016","t","39","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","01344.01","Sour cherries","2017","2017","t","70","E","Estimated value",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","01344.01","Sour cherries","2018","2018","t","70","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","01344.01","Sour cherries","2019","2019","t","70","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","01344.01","Sour cherries","2020","2020","t","70","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","01344.01","Sour cherries","2021","2021","t","10","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","01344.01","Sour cherries","2022","2022","t","90","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","1961","1961","t","446","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","1962","1962","t","342","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","1963","1963","t","299","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","1964","1964","t","500","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","1965","1965","t","706","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","1966","1966","t","401","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","1967","1967","t","551","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","1968","1968","t","326","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","1969","1969","t","764","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","1970","1970","t","567","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","1971","1971","t","420","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","1972","1972","t","661","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","1973","1973","t","643","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","1974","1974","t","413","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","1975","1975","t","473","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","1976","1976","t","408","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","1977","1977","t","263","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","1978","1978","t","288","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","1979","1979","t","138","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","1980","1980","t","675","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","1981","1981","t","439","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","1982","1982","t","577","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","1983","1983","t","810","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","1984","1984","t","297","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","1985","1985","t","535","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","1986","1986","t","258","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","1987","1987","t","281","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","1988","1988","t","1811","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","1989","1989","t","788","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","1990","1990","t","260","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","1991","1991","t","1823","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","1992","1992","t","231","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","1993","1993","t","1054","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","1994","1994","t","328","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","1995","1995","t","474","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","1996","1996","t","309","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","1997","1997","t","952","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","1998","1998","t","931","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","1999","1999","t","1066","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","2000","2000","t","1279","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","2001","2001","t","946","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","2002","2002","t","932","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","2003","2003","t","286","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","2004","2004","t","538","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","2005","2005","t","385","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","2006","2006","t","177","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","2007","2007","t","206","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","2008","2008","t","272","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","2009","2009","t","466","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","2010","2010","t","290","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","2011","2011","t","341","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","2012","2012","t","302","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","2013","2013","t","353","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","2014","2014","t","299","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","2015","2015","t","485","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","2016","2016","t","425","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","2017","2017","t","245","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","2018","2018","t","410","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","2019","2019","t","524","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","2020","2020","t","836","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","2021","2021","t","1132","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01344.02","Cherries","2022","2022","t","1726","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","1961","1961","t","47400","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","1962","1962","t","43900","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","1963","1963","t","56800","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","1964","1964","t","51900","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","1965","1965","t","49600","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","1966","1966","t","49400","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","1967","1967","t","46700","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","1968","1968","t","55424","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","1969","1969","t","51700","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","1970","1970","t","52600","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","1971","1971","t","50500","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","1972","1972","t","58000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","1973","1973","t","69200","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","1974","1974","t","75400","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","1975","1975","t","66400","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","1976","1976","t","77800","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","1977","1977","t","53000","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","1978","1978","t","75600","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","1979","1979","t","80800","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","1980","1980","t","79700","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","1981","1981","t","75300","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","1982","1982","t","72400","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","1983","1983","t","73600","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","1984","1984","t","77800","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","1985","1985","t","79579","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","1986","1986","t","63900","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","1987","1987","t","68700","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","1988","1988","t","42900","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","1989","1989","t","64700","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","1990","1990","t","54900","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","1991","1991","t","73100","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","1992","1992","t","89200","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","1993","1993","t","81900","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","1994","1994","t","70200","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","1995","1995","t","55500","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","1996","1996","t","74500","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","1997","1997","t","64400","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","1998","1998","t","60280","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","1999","1999","t","108650","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","2000","2000","t","112900","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","2001","2001","t","85600","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","2002","2002","t","113100","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","2003","2003","t","105700","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","2004","2004","t","81300","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","2005","2005","t","92600","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","2006","2006","t","88200","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","2007","2007","t","73200","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","2008","2008","t","69700","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","2009","2009","t","97645","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","2010","2010","t","85192","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","2011","2011","t","101945","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","2012","2012","t","96946","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","2013","2013","t","97200","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","2014","2014","t","118220","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","2015","2015","t","94145","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","2016","2016","t","100503","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","2017","2017","t","114433","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","2018","2018","t","106580","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","2019","2019","t","118380","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","2020","2020","t","82130","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","2021","2021","t","125810","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.02","Cherries","2022","2022","t","116070","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","1961","1961","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","1962","1962","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","1963","1963","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","1964","1964","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","1965","1965","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","1966","1966","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","1967","1967","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","1968","1968","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","1969","1969","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","1970","1970","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","1971","1971","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","1972","1972","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","1973","1973","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","1974","1974","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","1975","1975","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","1976","1976","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","1977","1977","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","1978","1978","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","1979","1979","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","1980","1980","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","1981","1981","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","1982","1982","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","1983","1983","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","1984","1984","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","1985","1985","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","1986","1986","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","1987","1987","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","1988","1988","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","1989","1989","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","1990","1990","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","1991","1991","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","1992","1992","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","1993","1993","t","400","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","1994","1994","t","1500","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","1995","1995","t","1500","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","1996","1996","t","1667.51","I","Imputed value",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","1997","1997","t","1549.36","I","Imputed value",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","1998","1998","t","1692.47","I","Imputed value",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","1999","1999","t","1787.23","I","Imputed value",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","2000","2000","t","1883.27","I","Imputed value",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","2001","2001","t","2000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","2002","2002","t","2100","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","2003","2003","t","2300","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","2004","2004","t","2200","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","2005","2005","t","3100","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","2006","2006","t","3500","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","2007","2007","t","2500","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","2008","2008","t","2800","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","2009","2009","t","3500","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","2010","2010","t","2500","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","2011","2011","t","2800","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","2012","2012","t","1709.68","I","Imputed value",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","2013","2013","t","440","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","2014","2014","t","280","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","2015","2015","t","420","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","2016","2016","t","430","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","2017","2017","t","370","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","2018","2018","t","420","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","2019","2019","t","380","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","2020","2020","t","590","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","2021","2021","t","680","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","01344.01","Sour cherries","2022","2022","t","540","A","Official figure",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","1961","1961","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","1962","1962","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","1963","1963","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","1964","1964","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","1965","1965","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","1966","1966","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","1967","1967","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","1968","1968","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","1969","1969","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","740","Suriname","5510","Production","01344.02","Cherries","1970","1970","t","0","M","Missing value (data cannot exist, not applicable)",""
